name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership,year_made,brand,sold_date,import_date
FJ,/used-cars/for-sale/toyota/fj-cruiser/2012/gsj15r-4x4-dual-range/3644028,26490,"200,001+",Automatic,Petrol,SUV,11/8/2025,brisbaneautogroup,2012,Toyota,,
Navara,/used-cars/for-sale/nissan/navara/2019/rx/d23-series-3-4x4-dual-range/3656662,26990,"80,001 - 100,000",Automatic,Diesel,SUV,11/8/2025,brisbaneautogroup,2019,Nissan,,
C-HR,/used-cars/for-sale/toyota/c-hr/2021/gxl/ngx10r/3669165,26990,"80,001 - 100,000",Automatic,Petrol,SUV,11/8/2025,brisbaneautogroup,2021,Toyota,,11/6/2025
Outback,/used-cars/for-sale/subaru/outback/2021/awd/6gen-my21-awd/3671236,26990,"120,001 - 140,000",Automatic,Petrol,SUV,11/8/2025,brisbaneautogroup,2021,Subaru,,11/6/2025
Ranger,/used-cars/for-sale/ford/ranger/2018/raptor/px-mkiii-my19-4x4-dual-range/3605736,27990,"200,001+",Automatic,Diesel,SUV,11/8/2025,brisbaneautogroup,2018,Ford,,
D90,/used-cars/for-sale/ldv/d90/2023/sv9a/3671233,27990,"20,001 - 40,000",Automatic,Petrol,SUV,11/8/2025,brisbaneautogroup,2023,LDV,,11/6/2025
C-HR,/used-cars/for-sale/toyota/c-hr/2019/koba/ngx10r/3602378,28990,"20,001 - 40,000",Automatic,Petrol,SUV,11/8/2025,brisbaneautogroup,2019,Toyota,,
Tucson,/used-cars/for-sale/hyundai/tucson/2022/n-line/nx4.v2-my23/3635088,29990,"60,001 - 80,000",Automatic,Petrol,SUV,11/8/2025,brisbaneautogroup,2022,Hyundai,,
Ranger,/used-cars/for-sale/ford/ranger/2016/wildtrak/px-mkii-4x4-dual-range/3647006,29990,"160,001 - 180,000",Automatic,Diesel,SUV,11/8/2025,brisbaneautogroup,2016,Ford,,
Patrol,/used-cars/for-sale/nissan/patrol/2011/dx/gu-6-series-ii-4x4-dual-range/3660996,29990,"80,001 - 100,000",Manual,Diesel,SUV,11/8/2025,brisbaneautogroup,2011,Nissan,,
Outlander,/used-cars/for-sale/mitsubishi/outlander/2022/ls/zm-my22.5-awd/3602892,31990,"40,001 - 60,000",Automatic,Petrol,SUV,11/8/2025,brisbaneautogroup,2022,Mitsubishi,,11/6/2025
X4,/used-cars/for-sale/bmw/x4/2019/xdrive30i-m-sport/g02-4x4-constant/3572551,34990,"120,001 - 140,000",Automatic,Petrol,SUV,11/8/2025,brisbaneautogroup,2019,BMW,,
Pajero,/used-cars/for-sale/mitsubishi/pajero-sport/2018/black-edition/qe-my19-4x4-dual-range/3656663,34990,"80,001 - 100,000",Automatic,Diesel,SUV,11/8/2025,brisbaneautogroup,2018,Mitsubishi,,
Landcruiser,/used-cars/for-sale/toyota/landcruiser/2017/workmate/vdj79r-4x4-dual-range/3647741,54990,"180,001 - 200,000",Manual,Diesel,SUV,11/8/2025,brisbaneautogroup,2017,Toyota,,
Landcruiser,/used-cars/for-sale/toyota/landcruiser-prado/2021/gxl/gdj150r-4x4-dual-range/3576737,56990,"80,001 - 100,000",Automatic,Diesel,SUV,11/8/2025,brisbaneautogroup,2021,Toyota,,
Landcruiser,/used-cars/for-sale/toyota/landcruiser-prado/2022/gxl/gdj150r-4x4-dual-range/3570185,59990,"80,001 - 100,000",Automatic,Diesel,SUV,11/8/2025,brisbaneautogroup,2022,Toyota,,
RX,/used-cars/for-sale/lexus/rx/2021/450h-luxury/gyl25r-4x4-on-demand/3663967,62990,"60,001 - 80,000",Automatic,Petrol,SUV,11/8/2025,brisbaneautogroup,2021,Lexus,,
Q8,/used-cars/for-sale/audi/q8/2020/50-tdi/f1-my20-four-wheel-drive/3643405,68990,"80,001 - 100,000",Automatic,Diesel,SUV,11/8/2025,brisbaneautogroup,2020,Audi,,
Landcruiser,/used-cars/for-sale/toyota/landcruiser/2022/sahara/fja300r-4x4-dual-range/3549579,121990,"40,001 - 60,000",Automatic,Diesel,SUV,11/8/2025,brisbaneautogroup,2022,Toyota,,
Ute,/used-cars/for-sale/holden/ute/2013/vf-my14/3645002,16990,"120,001 - 140,000",Automatic,Petrol,Ute,11/8/2025,brisbaneautogroup,2013,Holden,,
Navara,/used-cars/for-sale/nissan/navara/2015/st-x/d23-4x2/3649165,24990,"140,001 - 160,000",Automatic,Diesel,Ute,11/8/2025,brisbaneautogroup,2015,Nissan,,
Deliver,/used-cars/for-sale/ldv/deliver-9/2021/3604151,27490,"120,001 - 140,000",Automatic,Diesel,Van,11/8/2025,brisbaneautogroup,2021,LDV,,
,/used-cars/for-sale/mercedes-benz/vito/2017/116bluetec/447/3649004,27990,"80,001 - 100,000",Automatic,Diesel,Van,11/8/2025,brisbaneautogroup,2017,Mercedes,,
Carnival,/used-cars/for-sale/kia/carnival/2015/s/yp-my15/3630434,19990,"120,001 - 140,000",Automatic,Petrol,Wagon,11/8/2025,brisbaneautogroup,2015,Kia,,
Steed,https://www.cars24.com.au/buy-used-gwm-steed-car-19663100068736/,15490,"60,001 - 80,000",Manual,Diesel,Cab Chassis,11/8/2025,cars24,2021,GWM,,
Triton,https://www.cars24.com.au/buy-used-mitsubishi-triton-car-19387137716992/,33490,"100,001 - 120,000",Manual,Diesel,Cab Chassis,11/8/2025,cars24,2021,Mitsubishi,,
Arkana,https://www.cars24.com.au/buy-used-renault-arkana-car-19869781099328/,20290,"60,001 - 80,000",Automatic,Petrol,Coupe,11/8/2025,cars24,2023,Renault,,11/6/2025
Arkana,https://www.cars24.com.au/buy-used-renault-arkana-car-18519629992832/,20995,"100,001 - 120,000",Automatic,Petrol,Coupe,11/8/2025,cars24,2022,Renault,,
1,https://www.cars24.com.au/buy-used-bmw-1-car-18519133098432/,26190,"60,001 - 80,000",Automatic,Petrol,Hatchback,11/8/2025,cars24,2019,BMW,,
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-19240737480384/,25690,"100,001 - 120,000",Automatic,Petrol,Hatchback,11/8/2025,cars24,2019,Volkswagen,,
Polo,https://www.cars24.com.au/buy-used-volkswagen-polo-car-18566072769024/,14990,"40,001 - 60,000",Automatic,Petrol,Hatchback,11/8/2025,cars24,2015,Volkswagen,,
Puma,https://www.cars24.com.au/buy-used-ford-puma-car-18824554833600/,23090,"40,001 - 60,000",Automatic,Petrol,Hatchback,11/8/2025,cars24,2022,Ford,,
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-19786853699264/,18590,"20,001 - 40,000",Automatic,Petrol,Hatchback,11/8/2025,cars24,2016,Volkswagen,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19630613717120/,16790,"0 - 20,000",Automatic,Petrol,Hatchback,11/8/2025,cars24,2016,Toyota,,11/6/2025
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-18700042448192/,20190,"40,001 - 60,000",Automatic,Petrol,Hatchback,11/8/2025,cars24,2020,Kia,,
i30,https://www.cars24.com.au/buy-used-hyundai-i30-car-19244276161088/,21690,"40,001 - 60,000",Automatic,Petrol,Hatchback,11/8/2025,cars24,2017,Hyundai,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19711212668736/,22790,"120,001 - 140,000",Automatic,Petrol,Hatchback,11/8/2025,cars24,2019,Toyota,,
3,https://www.cars24.com.au/buy-used-mazda-3-car-19888594290048/,30090,"40,001 - 60,000",Automatic,Petrol,Hatchback,11/8/2025,cars24,2024,Mazda,,
Mg4,https://www.cars24.com.au/buy-used-mg-mg4-car-19561486096000/,28090,"60,001 - 80,000",Automatic,Electric,Hatchback,11/8/2025,cars24,2023,MG,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19715137712128/,24290,"140,001 - 160,000",Automatic,Hybrid,Hatchback,11/8/2025,cars24,2019,Toyota,,11/6/2025
i30,https://www.cars24.com.au/buy-used-hyundai-i30-car-19390205194560/,33390,"40,001 - 60,000",Automatic,Petrol,Hatchback,11/8/2025,cars24,2023,Hyundai,,
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-19414680310400/,17390,"20,001 - 40,000",Automatic,Petrol,Hatchback,11/8/2025,cars24,2019,Volkswagen,,
i30,https://www.cars24.com.au/buy-used-hyundai-i30-car-19561372344128/,33790,"40,001 - 60,000",Automatic,Petrol,Hatchback,11/8/2025,cars24,2022,Hyundai,,
Mg3,https://www.cars24.com.au/buy-used-mg-mg3-auto-car-19368973321472/,15490,"40,001 - 60,000",Automatic,Petrol,Hatchback,11/8/2025,cars24,2022,MG,,
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-19631890359744/,26190,"20,001 - 40,000",Automatic,Petrol,Hatchback,11/8/2025,cars24,2020,Volkswagen,,
Impreza,https://www.cars24.com.au/buy-used-subaru-impreza-car-19110386401856/,18590,"60,001 - 80,000",Automatic,Petrol,Hatchback,11/8/2025,cars24,2017,Subaru,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19179883896384/,21390,"0 - 20,000",Automatic,Petrol,Hatchback,11/8/2025,cars24,2019,Toyota,,
i30,https://www.cars24.com.au/buy-used-hyundai-i30-car-18511273944448/,21395,"60,001 - 80,000",Manual,Petrol,Hatchback,11/8/2025,cars24,2021,Hyundai,,
Arteon,https://www.cars24.com.au/buy-used-volkswagen-arteon-car-19266415298304/,31090,"60,001 - 80,000",Automatic,Petrol,Sedan,11/8/2025,cars24,2018,Volkswagen,,
Mg5,https://www.cars24.com.au/buy-used-mg-mg5-car-18927305213248/,21395,"100,001 - 120,000",Automatic,Petrol,Sedan,11/8/2025,cars24,2023,MG,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19375692988800/,26390,"40,001 - 60,000",Automatic,Hybrid,Sedan,11/8/2025,cars24,2020,Toyota,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-18769229090688/,23490,"40,001 - 60,000",Automatic,Petrol,Sedan,11/8/2025,cars24,2021,Toyota,,
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19165253928192/,22090,"20,001 - 40,000",Automatic,Petrol,Sedan,11/8/2025,cars24,2023,Kia,,
Model,https://www.cars24.com.au/buy-used-tesla-model-3-car-17207799625856/,37399,"0 - 20,000",Automatic,Electric,Sedan,11/8/2025,cars24,2022,Tesla,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19414822978176/,26190,"40,001 - 60,000",Automatic,Hybrid,Sedan,11/8/2025,cars24,2021,Toyota,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19549841677696/,26590,"40,001 - 60,000",Automatic,Hybrid,Sedan,11/8/2025,cars24,2022,Toyota,,
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19786932210112/,19590,"120,001 - 140,000",Automatic,Petrol,Sedan,11/8/2025,cars24,2018,Kia,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553268405824/,32390,"40,001 - 60,000",Automatic,Hybrid,Sedan,11/8/2025,cars24,2022,Toyota,,11/6/2025
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553080578368/,27090,"60,001 - 80,000",Automatic,Petrol,Sedan,11/8/2025,cars24,2022,Toyota,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19382069032000/,29090,"140,001 - 160,000",Automatic,Hybrid,Sedan,11/8/2025,cars24,2020,Toyota,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19791424695744/,27990,"40,001 - 60,000",Automatic,Hybrid,Sedan,11/8/2025,cars24,2023,Toyota,,11/6/2025
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553241554816/,33190,"20,001 - 40,000",Automatic,Hybrid,Sedan,11/8/2025,cars24,2022,Toyota,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19791497579200/,26090,"40,001 - 60,000",Automatic,Petrol,Sedan,11/8/2025,cars24,2023,Toyota,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19481556098112/,29890,"40,001 - 60,000",Automatic,Hybrid,Sedan,11/8/2025,cars24,2020,Toyota,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19662557743232/,33790,"20,001 - 40,000",Automatic,Hybrid,Sedan,11/8/2025,cars24,2023,Toyota,,
Ioniq,https://www.cars24.com.au/buy-used-hyundai-ioniq-6-car-17115786185984/,46699,"60,001 - 80,000",Automatic,Electric,Sedan,11/8/2025,cars24,2023,Hyundai,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19497117816640/,31090,"0 - 20,000",Automatic,Hybrid,Sedan,11/8/2025,cars24,2021,Toyota,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19146116526848/,32390,"60,001 - 80,000",Automatic,Hybrid,Sedan,11/8/2025,cars24,2022,Toyota,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19662626687872/,33590,"20,001 - 40,000",Automatic,Hybrid,Sedan,11/8/2025,cars24,2022,Toyota,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553105369792/,33090,"0 - 20,000",Automatic,Hybrid,Sedan,11/8/2025,cars24,2022,Toyota,,
Commodore,https://www.cars24.com.au/buy-used-holden-commodore-car-19869192028544/,17490,"20,001 - 40,000",Automatic,Petrol,Sedan,11/8/2025,cars24,2018,Holden,,11/8/2025
WRX,https://www.cars24.com.au/buy-used-subaru-wrx-car-19108973053376/,27790,"40,001 - 60,000",Automatic,Petrol,Sedan,11/8/2025,cars24,2017,Subaru,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19414385721792/,16890,"40,001 - 60,000",Automatic,Petrol,Sedan,11/8/2025,cars24,2016,Toyota,,
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19165149070592/,22490,"20,001 - 40,000",Automatic,Petrol,Sedan,11/8/2025,cars24,2023,Kia,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19244273540352/,23790,"40,001 - 60,000",Automatic,Petrol,Sedan,11/8/2025,cars24,2022,Toyota,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19565173476672/,26890,"60,001 - 80,000",Automatic,Hybrid,Sedan,11/8/2025,cars24,2018,Toyota,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19791446715328/,25990,"40,001 - 60,000",Automatic,Petrol,Sedan,11/8/2025,cars24,2023,Toyota,,
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-18224718831936/,30999,"60,001 - 80,000",Automatic,Hybrid,SUV,11/8/2025,cars24,2020,Toyota,,
X1,https://www.cars24.com.au/buy-used-bmw-x1-car-17653013862720/,31599,"100,001 - 120,000",Automatic,Petrol,SUV,11/8/2025,cars24,2020,BMW,,
Tucson,https://www.cars24.com.au/buy-used-hyundai-tucson-car-16878786225216/,19695,"40,001 - 60,000",Automatic,Diesel,SUV,11/8/2025,cars24,2016,Hyundai,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19619807487616/,43390,"40,001 - 60,000",Automatic,Diesel,SUV,11/8/2025,cars24,2022,Kia,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19561370620672/,42890,"20,001 - 40,000",Automatic,Diesel,SUV,11/8/2025,cars24,2022,Kia,,
ASX,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19903648563456/,25090,"0 - 20,000",Automatic,Petrol,SUV,11/8/2025,cars24,2023,Mitsubishi,,
Sorento,https://www.cars24.com.au/buy-used-kia-sorento-car-19879623034304/,26890,"40,001 - 60,000",Automatic,Diesel,SUV,11/8/2025,cars24,2019,Kia,,11/6/2025
Kluger,https://www.cars24.com.au/buy-used-toyota-kluger-car-18928818307392/,48795,"40,001 - 60,000",Automatic,Hybrid,SUV,11/8/2025,cars24,2022,Toyota,,
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19561598686976/,30190,"120,001 - 140,000",Automatic,Petrol,SUV,11/8/2025,cars24,2023,Mazda,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-19561571161216/,35790,"40,001 - 60,000",Automatic,Hybrid,SUV,11/8/2025,cars24,2023,Toyota,,
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-18443036365760/,27195,"60,001 - 80,000",Automatic,Petrol,SUV,11/8/2025,cars24,2023,Toyota,,
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19653296538112/,35490,"140,001 - 160,000",Automatic,Petrol,SUV,11/8/2025,cars24,2023,Toyota,,11/6/2025
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19268339303552/,23090,"40,001 - 60,000",Automatic,Diesel,SUV,11/8/2025,cars24,2017,Mazda,,
Forester,https://www.cars24.com.au/buy-used-subaru-forester-car-19960115796544/,24890,"20,001 - 40,000",Automatic,Petrol,SUV,11/8/2025,cars24,2019,Subaru,,11/6/2025
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19754272869248/,35590,"40,001 - 60,000",Automatic,Petrol,SUV,11/8/2025,cars24,2023,Toyota,,
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19146162766912/,33290,"40,001 - 60,000",Automatic,Hybrid,SUV,11/8/2025,cars24,2022,Toyota,,
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19549900247872/,35490,"20,001 - 40,000",Automatic,Hybrid,SUV,11/8/2025,cars24,2023,Toyota,,
CX-9,https://www.cars24.com.au/buy-used-mazda-cx-9-car-19620348551616/,26690,"60,001 - 80,000",Automatic,Petrol,SUV,11/8/2025,cars24,2017,Mazda,,
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223570062912/,29390,"0 - 20,000",Automatic,Hybrid,SUV,11/8/2025,cars24,2022,Toyota,,
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19800930692480/,20690,"60,001 - 80,000",Automatic,Petrol,SUV,11/8/2025,cars24,2015,Mazda,,11/6/2025
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-18915271623424/,19090,"20,001 - 40,000",Automatic,Petrol,SUV,11/8/2025,cars24,2015,Mazda,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19006225360768/,17190,"0 - 20,000",Automatic,Petrol,SUV,11/8/2025,cars24,2021,MG,,
CX-9,https://www.cars24.com.au/buy-used-mazda-cx-9-car-18306196017600/,29090,"20,001 - 40,000",Automatic,Petrol,SUV,11/8/2025,cars24,2019,Mazda,,
Forester,https://www.cars24.com.au/buy-used-subaru-forester-car-18848493544384/,28395,"40,001 - 60,000",Automatic,Petrol,SUV,11/8/2025,cars24,2023,Subaru,,
S-cross,https://www.cars24.com.au/buy-used-suzuki-s-cross-car-18509772645248/,23790,"40,001 - 60,000",Automatic,Petrol,SUV,11/8/2025,cars24,2023,Suzuki,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18827506096640/,16990,"20,001 - 40,000",Automatic,Petrol,SUV,11/8/2025,cars24,2021,MG,,
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-18939754694272/,32090,"40,001 - 60,000",Automatic,Petrol,SUV,11/8/2025,cars24,2020,Toyota,,
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19098237497600/,19990,"60,001 - 80,000",Manual,Petrol,SUV,11/8/2025,cars24,2021,Mazda,,
Ix35,https://www.cars24.com.au/buy-used-hyundai-ix35-car-18957148734912/,15590,"40,001 - 60,000",Automatic,Petrol,SUV,11/8/2025,cars24,2013,Hyundai,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-18848897376640/,37495,"40,001 - 60,000",Automatic,Hybrid,SUV,11/8/2025,cars24,2023,Toyota,,
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19164538696448/,26695,"0 - 20,000",Automatic,Petrol,SUV,11/8/2025,cars24,2022,Toyota,,
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-18769841116288/,24690,"40,001 - 60,000",Automatic,Petrol,SUV,11/8/2025,cars24,2022,Mazda,,11/6/2025
Seltos,https://www.cars24.com.au/buy-used-kia-seltos-car-18916954980864/,26490,"40,001 - 60,000",Automatic,Petrol,SUV,11/8/2025,cars24,2021,Kia,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-18847793751744/,19195,"0 - 20,000",Automatic,Petrol,SUV,11/8/2025,cars24,2018,Kia,,
Kona,https://www.cars24.com.au/buy-used-hyundai-kona-car-18769580755200/,20190,"40,001 - 60,000",Automatic,Petrol,SUV,11/8/2025,cars24,2017,Hyundai,,11/6/2025
Touareg,https://www.cars24.com.au/buy-used-volkswagen-touareg-car-18881887454336/,19490,"40,001 - 60,000",Automatic,Diesel,SUV,11/8/2025,cars24,2015,Volkswagen,,
Endura,https://www.cars24.com.au/buy-used-ford-endura-car-18769228040896/,21890,"40,001 - 60,000",Automatic,Diesel,SUV,11/8/2025,cars24,2018,Ford,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-18996553425600/,21595,"80,001 - 100,000",Automatic,Petrol,SUV,11/8/2025,cars24,2018,Kia,,
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-18599807062848/,14690,"40,001 - 60,000",Automatic,Petrol,SUV,11/8/2025,cars24,2019,Volkswagen,,
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-18938274556992/,21390,"60,001 - 80,000",Automatic,Petrol,SUV,11/8/2025,cars24,2018,Toyota,,11/6/2025
Forester,https://www.cars24.com.au/buy-used-subaru-forester-car-18522906531136/,22395,"0 - 20,000",Automatic,Petrol,SUV,11/8/2025,cars24,2018,Subaru,,11/6/2025
Tiggo,https://www.cars24.com.au/buy-used-chery-tiggo-7-pro-car-19790906699520/,27790,"20,001 - 40,000",Automatic,Petrol,SUV,11/8/2025,cars24,2024,Chery,,
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223594467904/,33490,"60,001 - 80,000",Automatic,Hybrid,SUV,11/8/2025,cars24,2022,Toyota,,
S-cross,https://www.cars24.com.au/buy-used-suzuki-s-cross-car-18668436493504/,24895,"80,001 - 100,000",Automatic,Petrol,SUV,11/8/2025,cars24,2023,Suzuki,,
X-trail,https://www.cars24.com.au/buy-used-nissan-x-trail-car-18552951693376/,22190,"40,001 - 60,000",Automatic,Petrol,SUV,11/8/2025,cars24,2020,Nissan,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-17330181946368/,22595,"120,001 - 140,000",Automatic,Petrol,SUV,11/8/2025,cars24,2020,Kia,,
Tiguan,https://www.cars24.com.au/buy-used-volkswagen-tiguan-car-18349490071296/,19695,"100,001 - 120,000",Automatic,Petrol,SUV,11/8/2025,cars24,2017,Volkswagen,,
CX-8,https://www.cars24.com.au/buy-used-mazda-cx-8-car-19494504240000/,32090,"40,001 - 60,000",Automatic,Petrol,SUV,11/8/2025,cars24,2023,Mazda,,
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19240738266816/,35290,"60,001 - 80,000",Automatic,Hybrid,SUV,11/8/2025,cars24,2020,Toyota,,
Trailblazer,https://www.cars24.com.au/buy-used-holden-trailblazer-car-18938511272448/,26490,"80,001 - 100,000",Automatic,Diesel,SUV,11/8/2025,cars24,2017,Holden,,
Santa,https://www.cars24.com.au/buy-used-hyundai-santa-fe-car-19654223924608/,33490,"40,001 - 60,000",Automatic,Diesel,SUV,11/8/2025,cars24,2021,Hyundai,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19483748933120/,28790,"40,001 - 60,000",Automatic,Petrol,SUV,11/8/2025,cars24,2023,Kia,,
MU-X,https://www.cars24.com.au/buy-used-isuzu-mu-x-car-19483780258944/,48390,"60,001 - 80,000",Automatic,Diesel,SUV,11/8/2025,cars24,2021,Isuzu,,
Yaris,https://www.cars24.com.au/buy-used-toyota-yaris-cross-car-19572259359424/,29690,"40,001 - 60,000",Automatic,Hybrid,SUV,11/8/2025,cars24,2022,Toyota,,
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-19238023528512/,15190,"100,001 - 120,000",Automatic,Petrol,SUV,11/8/2025,cars24,2016,Nissan,,11/6/2025
Eclipse,https://www.cars24.com.au/buy-used-mitsubishi-eclipse-cross-car-19481502750720/,27190,"20,001 - 40,000",Automatic,Petrol,SUV,11/8/2025,cars24,2022,Mitsubishi,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19414149993152/,19790,"20,001 - 40,000",Automatic,Petrol,SUV,11/8/2025,cars24,2022,MG,,
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19154154517888/,19190,"40,001 - 60,000",Automatic,Petrol,SUV,11/8/2025,cars24,2020,MG,,11/6/2025
Kluger,https://www.cars24.com.au/buy-used-toyota-kluger-car-19176216135488/,34490,"60,001 - 80,000",Automatic,Petrol,SUV,11/8/2025,cars24,2018,Toyota,,
CR-V,https://www.cars24.com.au/buy-used-honda-cr-v-car-19302087459456/,23690,"20,001 - 40,000",Automatic,Petrol,SUV,11/8/2025,cars24,2017,Honda,,
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223688840128/,27290,"40,001 - 60,000",Automatic,Petrol,SUV,11/8/2025,cars24,2022,Toyota,,11/6/2025
ASX,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19550188606464/,21490,"60,001 - 80,000",Automatic,Petrol,SUV,11/8/2025,cars24,2020,Mitsubishi,,
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19356461889024/,21390,"40,001 - 60,000",Automatic,Petrol,SUV,11/8/2025,cars24,2022,MG,,11/6/2025
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18775249770816/,22290,"0 - 20,000",Automatic,Petrol,SUV,11/8/2025,cars24,2023,MG,,
Tiguan,https://www.cars24.com.au/buy-used-volkswagen-tiguan-car-19571176049024/,33490,"80,001 - 100,000",Automatic,Petrol,SUV,11/8/2025,cars24,2021,Volkswagen,,11/6/2025
